distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos,post,treated,treated_post,log_lead
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2022-11-01,0.0072,10,1,FALSE,11.329992675781273,5.298831681180661,57.2,91.8055,-0.20647469542355187,-0.0880960642193095,TRUE,FALSE,0,-4.803621124711929
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2022-12-01,0.009,12,1,FALSE,8.11249694824221,4.631061205370133,72.08333333333333,91.85916666666667,-0.026908677553414584,-0.1575108973399977,TRUE,FALSE,0,-4.605170185988092
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-01-01,0.0067777777777777775,9,1,FALSE,5.780558946397592,3.821403379814742,81.05555555555556,91.97305555555556,0.16605291398078875,0.18647193363570921,TRUE,FALSE,0,-4.8564846142689975
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-02-01,0.003375,8,1,FALSE,7.6187301635742415,3.5765717541668143,57.625,91.736875,0.05915277200552971,-0.2120387861539166,TRUE,FALSE,0,-5.431848759172559
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-03-01,0.0025833333333333333,12,1,FALSE,7.17499186197919,3.4158960072541062,80.70833333333333,91.73375,0.3928369064459544,-0.0016474889766348727,TRUE,FALSE,0,-5.631461813076575
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-04-01,0.0023,10,1,FALSE,14.369989013671898,2.4946522921355725,55.15,91.5265,0.5367143424751303,-0.36213718070781403,TRUE,FALSE,0,-5.713832810509703
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-05-01,0.002777777777777778,9,1,FALSE,17.316668023003494,3.7277133019684863,55.22222222222222,91.54972222222223,0.39879748290024963,-0.5116665888622591,TRUE,FALSE,0,-5.578619331702195
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-06-01,0.0021,10,1,FALSE,18.684991455078148,4.084502524947071,54.7,91.4875,0.07418386029086826,-0.5261048241301484,TRUE,FALSE,0,-5.7763531674910364
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-07-01,0.004,10,1,FALSE,25.004992675781274,5.5528788794822255,42.1,91.6935,-0.35631580284485925,-0.5626248612506971,TRUE,FALSE,0,-5.298317366548036
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-08-01,0.0034000000000000002,10,1,FALSE,23.584997558593773,4.718988646801487,53.1,91.768,-0.18984956986820264,-0.4246217098026252,TRUE,FALSE,0,-5.426150738057921
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-09-01,0.0042,10,1,FALSE,21.249987792968774,2.7373606566824273,60.3,91.749,0.17716525182657267,-0.5188084854748483,TRUE,FALSE,0,-5.259096653394756
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-10-01,0.0046,10,1,FALSE,18.8549987792969,3.7161675285542515,54.35,91.705,0.18970305520192215,-0.06574758073602449,TRUE,FALSE,0,-5.184988681241033
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-11-01,0.012875,8,1,FALSE,13.987489318847679,3.261935567885012,40.375,91.905,0.15701249557640487,0.49503646668250906,TRUE,FALSE,0,-4.277666619349639
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2023-12-01,0.0086,5,1,FALSE,9.639978027343773,3.4536359086398596,69.2,91.885,0.47511192165719074,0.12263715095240028,TRUE,FALSE,0,-4.645992180508347
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-01-01,0.008583333333333333,12,1,FALSE,9.166650390625023,3.3590341153419665,71.75,91.81958333333333,0.10367951038683475,0.0750605478680239,TRUE,FALSE,0,-4.647729800406887
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-02-01,0.005142857142857143,7,1,FALSE,8.053569684709844,4.162458345226726,83.32142857142857,91.82571428571428,-0.458093525631181,0.2278561755421517,TRUE,FALSE,0,-5.092465312343888
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-03-01,0.0022500000000000003,12,1,FALSE,8.89167175292971,1.8183576639035057,80.625,91.45875,-0.17112785999148133,0.04061896065905423,TRUE,FALSE,0,-5.72910028264049
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-04-01,0.0024000000000000002,10,1,FALSE,14.639984130859398,2.133517418953251,56.4,91.537,0.26460750938855826,-0.6409698357534102,TRUE,FALSE,0,-5.683979847360021
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-05-01,0.0023333333333333335,9,1,FALSE,16.080550130208355,5.6417265013512825,54.02777777777778,91.5111111111111,0.21616791771524,-0.3624856468677879,TRUE,FALSE,0,-5.703782474656201
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-06-01,0.0031,10,1,FALSE,22.149987792968773,3.3810526010040665,44.7,91.403,0.03787585313363986,-0.7063177811107842,TRUE,FALSE,0,-5.496768305271875
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-07-01,0.0043,10,1,FALSE,25.339996337890646,3.8737890571696716,37.75,91.66,0.5513975693451163,-0.27794704049556795,TRUE,FALSE,0,-5.240048458424061
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-08-01,0.0034000000000000002,10,1,FALSE,23.844995117187523,4.381136784698849,44.55,91.666,-0.09949596884261083,-0.6775073784754657,TRUE,FALSE,0,-5.426150738057921
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-09-01,0.0037142857142857142,7,1,FALSE,21.235694231305825,4.07685391388116,49.714285714285715,91.55642857142857,0.11554804534152671,-0.3066307782146828,TRUE,FALSE,0,-5.3571578665709705
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-10-01,0.005888888888888889,9,1,FALSE,20.447222222222244,2.8881702244884058,44.97222222222222,91.84194444444445,-0.2473911128218854,-0.6017616741354057,TRUE,FALSE,0,-4.977845471273265
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-11-01,0.0087,10,1,FALSE,11.999993896484398,3.5998469218079676,50.8,91.943,0.24637056237485705,-0.20032815200802725,TRUE,FALSE,0,-4.6356293934728
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2024-12-01,0.009600000000000001,10,1,FALSE,12.359997558593772,4.08692271438809,46.4,92.113,-0.16814588511576967,0.18178231761842964,TRUE,FALSE,0,-4.546901277864116
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-01-01,0.01218181818181818,11,1,FALSE,8.5613425514915,3.0601219066378325,51.5,92.03090909090909,0.5967123555879469,0.12022113058104114,TRUE,FALSE,0,-4.328916809359933
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-02-01,0.003,8,1,FALSE,10.862481689453148,2.8124520220232094,70.875,91.664375,0.615999321582755,-0.49212370568903957,TRUE,FALSE,0,-5.521460917862246
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-03-01,0.0043,10,1,FALSE,9.959985351562523,2.704214893464747,66.2,91.8,0.567854850397509,0.07169502476554866,TRUE,FALSE,0,-5.240048458424061
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-04-01,0.004333333333333333,9,1,FALSE,13.449989149305578,4.254386878624679,57.138888888888886,91.60277777777777,0.26059812479244326,-0.32823477594649614,TRUE,FALSE,0,-5.233778845410465
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-05-01,0.0030833333333333333,12,1,FALSE,16.554167683919292,2.5296908875298993,57.458333333333336,91.62583333333333,-0.22383253364697275,-0.4993990476678492,TRUE,FALSE,0,-5.500841630659511
0-4 km,19539,KCPM,KCPM,CPM,Compton Woodley Airport,small_airport,06037,2025-06-01,0.0035,10,1,FALSE,21.48499145507815,6.206225486607312,48.35,91.4975,-0.23924257656212827,-0.35016997106494413,TRUE,FALSE,0,-5.403677882205863
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-03-01,0.07100000000000001,3,1,FALSE,13.853336588541689,3.9591917507685177,74.25,98.64,-0.6931601667578104,0.699248501553286,FALSE,FALSE,0,-2.6310891599660815
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-04-01,0.1374,5,1,FALSE,15.378002929687522,3.8571479298503926,66.1,98.586,-0.5515920575815884,0.23615981698287666,FALSE,FALSE,0,-1.977607235798568
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-05-01,0.1258,5,1,FALSE,16.355999755859397,2.9109825687669217,68.25,98.222,-0.20701173545220125,0.33226016379184775,FALSE,FALSE,0,-2.0651442369790116
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-06-01,0.23399999999999999,5,1,FALSE,17.650000000000023,5.695267792440679,66.2,98.05199999999999,-0.535722306077753,-0.14018281918339387,FALSE,FALSE,0,-1.448169764837978
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-07-01,0.12233333333333334,3,1,FALSE,19.69666951497398,3.9243998600270986,66.25,98.3,-0.7034575695102464,0.5839670314617111,FALSE,FALSE,0,-2.0928645620119766
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-08-01,0.138,6,1,FALSE,22.824995930989605,3.8180831163410693,62.458333333333336,98.16333333333333,-0.3393523422871878,0.12943519525017816,FALSE,FALSE,0,-1.973281345851445
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-10-01,0.059,1,1,FALSE,19.019982910156273,4.358949116748125,56,98.67,-0.9405950823702943,0.3395303977861471,FALSE,FALSE,0,-2.8134107167600364
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-11-01,0.09883333333333333,6,1,FALSE,16.590000406901066,4.043986320373196,69.41666666666667,98.78999999999999,-0.7197384220057996,0.26421337096975966,FALSE,FALSE,0,-2.304253150094743
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2012-12-01,0.090375,8,1,FALSE,13.197499847412132,3.9312549667958003,70.53125,98.7025,-0.9663322883240539,0.07246137223830565,FALSE,FALSE,0,-2.3927833609121945
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2013-01-01,0.08716666666666667,6,1,FALSE,13.358341471354189,3.364754484601396,59.916666666666664,99.04833333333333,-0.4039843890273405,0.6237835066130618,FALSE,FALSE,0,-2.4285263163518924
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2013-03-01,0.1498,5,1,FALSE,16.445996093750022,2.1857191594399716,64.55,98.596,0.24360522668288598,0.3208038029383736,FALSE,FALSE,0,-1.8918008234082815
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2014-11-01,0.0062,10,1,FALSE,18.180004882812522,4.674587100324331,54.9,98.85600000000001,-0.84234021480978,0.2683219622919632,FALSE,FALSE,0,-4.933674252960127
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2014-12-01,0.0075,12,1,FALSE,14.433323160807314,4.538520563616039,76.75,98.73,-0.8941593304245505,0.21931320414296634,FALSE,FALSE,0,-4.767689115485866
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-01-01,0.0111,10,1,FALSE,15.809991455078148,2.125969206255103,60,98.921,-0.09510105199344132,0.8692919307505472,FALSE,FALSE,0,-4.414549826379441
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-02-01,0.009875,8,1,FALSE,15.906243896484398,2.5512754597348244,67.4375,98.735,-0.15627277369131645,0.45625165087571634,FALSE,FALSE,0,-4.521288702007389
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-03-01,0.0072499999999999995,12,1,FALSE,17.47082926432294,2.5735815933750974,64.375,98.52708333333334,-0.20363544939061948,0.13986883303480493,FALSE,FALSE,0,-4.797542078635548
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-04-01,0.0071,10,1,FALSE,16.759979248046896,2.197247374194987,67.9,98.3255,0.1649235890498324,0.007484934940453936,FALSE,FALSE,0,-4.815891217303744
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-05-01,0.0125,10,1,FALSE,15.974987792968772,1.8866940694481458,72.7,98.404,-0.7385930524792184,0.5746292077620303,FALSE,FALSE,0,-4.305065593537753
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-06-01,0.0069,10,1,FALSE,20.624993896484398,2.173070333942672,62.05,98.1975,-0.03956492875594117,0.5965187102939066,FALSE,FALSE,0,-4.840892519509161
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-07-01,0.0051,10,1,FALSE,20.22498168945315,3.109815871498568,73.9,98.29,-0.7359364456386572,0.5015825100890259,FALSE,FALSE,0,-5.099466507802871
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-08-01,0.0105,10,1,FALSE,22.87500610351565,4.569724872945559,66.8,98.247,-0.38621227673002984,0.3676948582080789,FALSE,FALSE,0,-4.4654082436129325
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-09-01,0.0084,10,1,FALSE,23.4850036621094,2.6447721654116694,71.4,98.027,0.02538266795815855,-0.035966854889014126,FALSE,FALSE,0,-4.667045589706179
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-10-01,0.0136,10,1,FALSE,22.075000000000024,1.8710188973238877,70.35,98.181,0.1779671068935568,0.6772248316004744,FALSE,FALSE,0,-4.226733750267846
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-11-01,0.01825,8,1,FALSE,18.449983215332054,2.5799030114854204,60.625,98.39625000000001,-0.9235731113630121,0.2792796591756933,FALSE,FALSE,0,-3.950244218248344
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2015-12-01,0.014916666666666667,12,1,FALSE,14.499993896484398,4.161333016533242,60.875,98.82166666666667,-0.6524923281527237,0.6881030430280898,FALSE,FALSE,0,-4.140388500723508
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-01-01,0.0025,10,1,FALSE,13.454974365234397,4.663824632511204,71.05,98.853,-0.28975420628278337,0.32694649004391657,FALSE,FALSE,0,-5.654992310486769
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-02-01,0.006625,8,1,FALSE,17.59375152587893,2.427054151016655,49.75,98.845625,-0.5349856498760821,0.534339195062519,FALSE,FALSE,0,-4.876322956488662
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-03-01,0.008166666666666666,12,1,FALSE,14.945825195312523,2.226903845538838,72.04166666666667,98.63125,-0.601193297463803,0.5554430924334999,FALSE,FALSE,0,-4.692181562977721
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-04-01,0.0115,10,1,FALSE,17.189996337890648,2.9450012800000755,68.35,98.5695,-0.6378837430385367,0.2305158183629367,FALSE,FALSE,0,-4.382026634673881
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-05-01,0.0058000000000000005,10,1,FALSE,15.789990234375022,4.186587657299338,79.6,98.4085,-0.10074342857361782,0.1544084004017238,FALSE,FALSE,0,-4.990832666800076
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-06-01,0.0078,10,1,FALSE,20.509997558593774,2.8480159130529645,64.45,98.36749999999999,-0.3349646308664477,0.15260747369303504,FALSE,FALSE,0,-4.733003557497977
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-07-01,0.010833333333333334,12,1,FALSE,22.027078247070335,2.9305721052578355,63.1875,98.24958333333333,-0.9036653580299626,0.27836733048408324,FALSE,FALSE,0,-4.436834871168877
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-08-01,0.01,10,1,FALSE,21.60999145507815,3.523641513473768,66.5,98.261,-0.21745207170787603,0.49782409991545473,FALSE,FALSE,0,-4.509860006183766
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-09-01,0.009,10,1,FALSE,21.184991455078148,3.886309678314735,62.45,98.3635,-0.8045032537686914,0.27485065828694943,FALSE,FALSE,0,-4.605170185988092
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-10-01,0.009,10,1,FALSE,19.96997680664065,4.952809686769486,60.65,98.4125,-0.8646198202317109,0.4245600269952087,FALSE,FALSE,0,-4.605170185988092
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-11-01,0.0111,10,1,FALSE,18.324993896484397,3.737776298534151,58.05,98.686,-0.7280937752508783,0.45025358860665854,FALSE,FALSE,0,-4.414549826379441
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2016-12-01,0.0111,10,1,FALSE,13.419989013671898,5.510249527051151,64.9,98.874,-0.8291957082095527,0.4009785440035429,FALSE,FALSE,0,-4.414549826379441
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-01-01,0.01633333333333333,12,1,FALSE,12.870818074544294,1.7924625743923728,76.375,98.72541666666666,-0.5059978673197948,0.23200110192479412,FALSE,FALSE,0,-4.05512384906882
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-02-01,0.009875,8,1,FALSE,12.118745422363304,4.07080110020544,80.25,98.341875,-0.5790811573725979,-0.17050369838202073,FALSE,FALSE,0,-4.521288702007389
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-03-01,0.016,10,1,FALSE,16.264996337890647,4.03789571011768,61.15,98.8245,-0.3054412623185312,0.4702428924269201,FALSE,FALSE,0,-4.074541934925921
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-04-01,0.0083,10,1,FALSE,15.445007324218773,3.472067573476221,74.25,98.5315,-0.1732323606764199,0.4122162856584925,FALSE,FALSE,0,-4.677740878822926
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-05-01,0.01125,12,1,FALSE,16.44165445963544,2.5081574225373067,66.04166666666667,98.18291666666667,-0.6614448399521795,-0.07573286110195757,FALSE,FALSE,0,-4.402229341991401
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-06-01,0.0075,10,1,FALSE,18.725000000000023,3.664698606374028,71.75,98.255,-0.9113541827263152,0.15066723958078243,FALSE,FALSE,0,-4.767689115485866
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-07-01,0.006888888888888889,9,1,FALSE,21.26942342122398,3.2968467674574624,71.33333333333333,98.49444444444444,-0.2897591332768228,0.1789417161830852,FALSE,FALSE,0,-4.8422999792770405
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-08-01,0.0077,10,1,FALSE,22.409997558593773,4.4560927421051,65.6,98.28999999999999,-0.6176112565384134,0.44400980352707464,FALSE,FALSE,0,-4.744432253321599
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-09-01,0.0194,10,1,FALSE,20.499993896484398,3.628007926129159,73.05,98.267,-0.7491995316919381,0.16815399059322675,FALSE,FALSE,0,-3.892220378131966
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-10-01,0.017333333333333333,9,1,FALSE,20.2861029730903,3.070160109796877,59.083333333333336,98.54444444444444,-0.8135799293953434,0.5417188529827477,FALSE,FALSE,0,-3.9990343824177756
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-11-01,0.015333333333333334,9,1,FALSE,17.39722086588544,3.275258685541395,71.27777777777777,98.70138888888889,-0.3016593142232258,0.4848486745759814,FALSE,FALSE,0,-4.11454726953962
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2017-12-01,0.01690909090909091,11,1,FALSE,15.72726939808241,4.905206609599924,53.36363636363637,98.93113636363636,-0.8311236377980946,0.4603344095036559,FALSE,FALSE,0,-4.022446823042519
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-01-01,0.01175,8,1,FALSE,14.693750000000023,2.1857764827192954,71.4375,98.845,-0.30824603071281964,0.8597029675896986,FALSE,FALSE,0,-4.362224007377701
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-02-01,0.015545454545454545,11,1,FALSE,14.202261629971614,3.8805364328577348,65.63636363636364,98.67045454545455,-0.1518760726998792,0.14717826582681565,FALSE,FALSE,0,-4.101643864703712
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-03-01,0.0129,10,1,FALSE,14.359991455078148,3.1465307649794396,72.4,98.636,-0.6930548060991987,0.12674749944720307,FALSE,FALSE,0,-4.275866438845491
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-04-01,0.016900000000000002,10,1,FALSE,15.232485961914085,1.9852297513821249,63.975,98.6865,-0.10047432028405978,0.25665436771343825,FALSE,FALSE,0,-4.022954566135428
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-05-01,0.0068,10,1,FALSE,14.894989013671898,1.8617684288851428,80.15,98.5085,-0.6741594538260931,0.18197614489977032,FALSE,FALSE,0,-4.853631545286591
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-06-01,0.0158,10,1,FALSE,17.65999145507815,1.6201572168803697,73.35,98.2765,0.06805773383922221,0.32457700683984114,FALSE,FALSE,0,-4.086376392572924
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-07-01,0.011916666666666666,12,1,FALSE,23.266661580403667,3.127598617871484,64.33333333333333,98.36541666666666,-0.42549263653709707,-0.2507343440629052,FALSE,FALSE,0,-4.349236811850891
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-08-01,0.009222222222222222,9,1,FALSE,22.87223036024308,2.7297934638031975,68.63888888888889,98.37138888888889,-0.5290738820093744,0.6718665302782681,FALSE,FALSE,0,-4.583191279269316
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-09-01,0.009666666666666667,12,1,FALSE,21.495828247070335,2.4952283236247195,69.20833333333333,98.13,-0.4771175281380304,-0.013888384200749004,FALSE,FALSE,0,-4.54063166485052
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-10-01,0.009444444444444445,9,1,FALSE,18.930552842881966,3.6027497574257343,66.94444444444444,98.3536111111111,-0.6457736937725399,0.4096373579004801,FALSE,FALSE,0,-4.561685074048353
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-11-01,0.021833333333333333,6,1,FALSE,19.08331705729169,1.9870526162169642,58.208333333333336,98.58166666666666,-0.5334927038920553,-0.0978841749201394,FALSE,FALSE,0,-3.779533822382067
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2018-12-01,0.012444444444444445,9,1,FALSE,15.191654459635439,3.5901011383460015,63.111111111111114,98.71555555555555,-0.5814589335486686,0.676791850917577,FALSE,FALSE,0,-4.3091893107216155
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-01-01,0.0122,10,1,FALSE,14.074987792968773,3.7046187113279396,70.95,98.9285,0.3047787860679282,0.1513382667437119,FALSE,FALSE,0,-4.327538449389812
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-02-01,0.0137,10,1,FALSE,13.134997558593772,4.307164460503568,71.25,98.6015,0.15029897215937432,-0.12856421240039656,FALSE,FALSE,0,-4.219907785197447
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-03-01,0.004333333333333333,9,1,FALSE,12.827769639756967,4.13438089073095,78.33333333333333,98.75111111111111,-0.29649211179821394,0.5794485777015229,FALSE,FALSE,0,-5.233778845410465
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-04-01,0.007833333333333333,12,1,FALSE,15.433328247070335,2.343670258887752,76.75,98.52791666666667,-0.3615677026989635,0.3304349671338583,FALSE,FALSE,0,-4.729222834658071
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-05-01,0.009,10,1,FALSE,15.174987792968773,2.808774073890772,79.65,98.368,-0.35973822106987247,0.1400010798985955,FALSE,FALSE,0,-4.605170185988092
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-06-01,0.0148,10,1,FALSE,16.53499145507815,3.523216078794222,78.1,98.274,-0.07074646297331086,-0.2833990597509444,FALSE,FALSE,0,-4.147745338949216
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-07-01,0.0071,10,1,FALSE,20.4850036621094,6.546950007226552,66.75,98.378,-0.9687838032901666,0.15672507864661306,FALSE,FALSE,0,-4.815891217303744
0-4 km,19552,KCRQ,KCRQ,CRQ,McClellan-Palomar Airport,medium_airport,06073,2019-08-01,0.0055,12,1,FALSE,21.34998474121096,3.4152113650566855,67.91666666666667,98.37583333333333,-0.6036647899040859,0.49907455597361233,FALSE,FALSE,0,-5.035953102080546
